timestamp,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,roll_mean_3d,roll_mean_7d,roll_std_7d,lag_1,lag_2,lag_3,lag_7,day,month,dayofweek,year
2023-03-11,Beijing,China,130.07,62.73,82.35,28.29,0.54,145.24,7.16,70.34,18.38,89.46999999999998,91.27000000000001,41.10637501248031,110.47,27.87,73.72,147.92,11,3,5,2023
2023-03-11,Mumbai,India,23.14,135.32,98.21,5.24,0.56,77.69,38.48,29.76,13.21,87.89333333333332,79.31285714285715,47.49888339539702,130.07,110.47,27.87,106.84,11,3,5,2023
2023-03-11,Los Angeles,USA,60.93,113.07,18.05,19.48,5.63,141.86,18.68,91.87,4.24,71.37999999999998,68.33428571428571,40.02641413581071,23.14,130.07,110.47,137.78,11,3,5,2023
2023-03-11,Sydney,Australia,48.2,104.19,60.34,1.91,2.01,12.97,-1.25,62.73,3.53,44.08999999999998,67.77142857142857,40.31872990252024,60.93,23.14,130.07,52.14,11,3,5,2023
2023-03-11,Sydney,Australia,117.08,168.47,33.85,42.45,7.86,27.85,-3.81,96.72,12.9,75.40333333333331,73.96571428571428,44.49899881163726,48.2,60.93,23.14,73.72,11,3,5,2023
2023-03-11,Sydney,Australia,8.54,42.71,87.81,49.04,5.7,104.45,33.88,87.09,10.27,57.939999999999976,71.20428571428572,48.2757637112533,117.08,48.2,60.93,27.87,11,3,5,2023
2023-03-11,Beijing,China,8.57,131.59,82.0,38.74,5.25,164.59,35.65,59.59,3.02,44.72999999999998,56.64714285714285,49.80157417668832,8.54,117.08,48.2,110.47,11,3,5,2023
2023-03-11,Dubai,UAE,59.81,34.02,55.04,6.41,2.68,127.35,28.87,22.48,14.3,25.639999999999976,46.61,38.286330894110655,8.57,8.54,117.08,130.07,11,3,5,2023
2023-03-11,Mexico City,Mexico,106.78,93.91,73.29,13.18,5.7,107.31,-9.57,64.1,6.99,58.38666666666665,58.55857142857143,42.55441278667873,59.81,8.57,8.54,23.14,11,3,5,2023
2023-03-11,Cairo,Egypt,77.0,129.3,64.65,37.26,2.08,45.28,8.87,88.08,9.86,81.19666666666664,60.854285714285716,43.13320215995361,106.78,59.81,8.57,60.93,11,3,5,2023
2023-03-11,Moscow,Russia,114.19,75.82,74.9,9.88,6.43,66.64,18.21,31.56,16.16,99.32333333333331,70.28142857142858,46.94910202498425,77.0,106.78,59.81,48.2,11,3,5,2023
2023-03-11,Sydney,Australia,130.74,33.69,97.99,47.48,5.8,198.43,39.1,25.11,1.3,107.30999999999999,72.23285714285714,49.43646620133957,114.19,77.0,106.78,117.08,11,3,5,2023
2023-03-11,Tokyo,Japan,53.69,44.13,56.05,28.28,4.87,169.75,4.18,51.01,3.75,99.53999999999998,78.68285714285715,42.14978280461467,130.74,114.19,77.0,8.54,11,3,5,2023
2023-03-11,Beijing,China,104.29,24.15,85.88,27.77,3.56,190.13,12.36,52.8,5.78,96.24,92.35714285714286,29.127980656799007,53.69,130.74,114.19,8.57,11,3,5,2023
2023-03-11,New York,USA,105.49,168.16,10.12,5.94,1.74,140.28,-0.42,80.48,10.36,87.82333333333331,98.88285714285715,25.513709853257144,104.29,53.69,130.74,59.81,11,3,5,2023
2023-03-11,Mumbai,India,35.64,170.53,99.98,7.77,7.86,115.73,12.54,32.43,2.58,81.80666666666666,88.72000000000001,34.448040099063206,105.49,104.29,53.69,106.78,11,3,5,2023
2023-03-11,Toronto,Canada,145.07,178.89,26.6,45.43,8.37,16.07,14.18,16.21,10.21,95.39999999999998,98.44428571428573,39.782820352987734,35.64,105.49,104.29,77.0,11,3,5,2023
2023-03-11,Seoul,South Korea,87.28,114.83,85.26,29.41,7.24,36.61,23.52,41.2,14.01,89.32999999999998,94.60000000000001,39.30500561845357,145.07,35.64,105.49,114.19,11,3,5,2023
2023-03-11,New York,USA,12.96,87.9,6.65,15.11,7.66,160.46,31.33,58.53,17.15,81.77,77.77428571428571,45.91034409845013,87.28,145.07,35.64,130.74,11,3,5,2023
2023-03-11,Rio de Janeiro,Brazil,24.25,129.56,89.01,13.03,0.8,119.02,32.08,99.96,12.56,41.49666666666666,73.56857142857143,49.678194890908095,12.96,87.28,145.07,53.69,11,3,5,2023
2023-03-11,Tokyo,Japan,11.57,134.84,51.07,49.2,6.59,161.62,23.69,67.49,12.67,16.25999999999999,60.32285714285714,52.40771626210708,24.25,12.96,87.28,104.29,11,3,5,2023
2023-03-11,Rio de Janeiro,Brazil,41.11,55.85,16.96,22.12,1.16,183.73,-4.07,33.75,8.84,25.643333333333327,51.12571428571429,48.676420320706555,11.57,24.25,12.96,105.49,11,3,5,2023
2023-03-11,Cairo,Egypt,53.77,198.27,61.36,24.22,5.55,10.71,-2.1,27.72,9.15,35.48333333333333,53.715714285714284,48.19507507935599,41.11,11.57,24.25,35.64,11,3,5,2023
2023-03-11,Los Angeles,USA,130.94,139.47,10.55,35.0,8.42,54.17,-5.97,64.65,14.43,75.27333333333333,51.69714285714286,43.829316564101134,53.77,41.11,11.57,145.07,11,3,5,2023
2023-03-11,Paris,France,12.1,51.78,21.27,38.1,2.09,43.65,32.32,71.55,14.76,65.60333333333332,40.95714285714286,42.85715565079173,130.94,53.77,41.11,87.28,11,3,5,2023
2023-03-11,New York,USA,71.19,152.28,59.61,38.15,8.53,95.3,33.59,43.37,13.96,71.40999999999998,49.27571428571428,42.162799502698604,12.1,130.94,53.77,12.96,11,3,5,2023
2023-03-11,Cairo,Egypt,93.95,72.23,79.24,17.96,3.76,191.29,4.03,43.3,19.82,59.079999999999984,59.23285714285714,43.47739363327633,71.19,12.1,130.94,24.25,11,3,5,2023
2023-03-11,Mexico City,Mexico,106.53,27.72,56.18,26.21,2.85,190.87,30.99,27.67,7.99,90.55666666666666,72.79857142857142,40.86313351851987,93.95,71.19,12.1,11.57,11,3,5,2023
2023-03-11,Mumbai,India,35.21,182.47,23.8,30.13,9.19,90.22,13.2,77.71,5.09,78.56333333333332,71.95571428571428,41.67840442289143,106.53,93.95,71.19,41.11,11,3,5,2023
2023-03-11,Mexico City,Mexico,144.58,122.06,36.18,19.76,6.15,89.16,19.3,96.67,1.81,95.43999999999998,84.92857142857143,48.627903316433276,35.21,106.53,93.95,53.77,11,3,5,2023
2023-03-12,Mumbai,India,125.39,157.84,32.6,32.9,2.45,72.43,-2.17,95.59,14.33,101.72666666666667,84.13571428571429,47.79071243702166,144.58,35.21,106.53,130.94,12,3,6,2023
2023-03-12,Beijing,China,25.47,119.94,89.39,29.63,9.45,82.73,30.56,80.72,7.67,98.47999999999998,86.04571428571428,44.5920366048853,125.39,144.58,35.21,12.1,12,3,6,2023
2023-03-12,Dubai,UAE,92.4,49.18,23.46,46.7,6.83,192.92,18.23,58.75,14.59,81.08666666666666,89.0757142857143,44.132597120172186,25.47,125.39,144.58,71.19,12,3,6,2023
2023-03-12,Bangkok,Thailand,114.33,185.13,96.9,44.33,0.25,83.66,21.05,20.93,7.86,77.39999999999999,91.98714285714286,45.16783911674536,92.4,25.47,125.39,93.95,12,3,6,2023
2023-03-12,Berlin,Germany,125.26,13.07,79.09,9.26,5.69,110.62,39.58,52.34,7.55,110.66333333333334,94.66285714285713,46.70166724871315,114.33,92.4,25.47,106.53,12,3,6,2023
2023-03-12,Mexico City,Mexico,37.33,157.27,88.28,40.56,4.96,15.97,19.59,63.84,15.12,92.30666666666666,94.96571428571428,46.25661497095773,125.26,114.33,92.4,35.21,12,3,6,2023
2023-03-12,Rio de Janeiro,Brazil,31.15,11.8,83.11,19.66,0.72,92.15,-4.72,54.63,4.62,64.58,78.76142857142858,45.84550593335966,37.33,125.26,114.33,144.58,12,3,6,2023
2023-03-12,Los Angeles,USA,118.34,142.14,25.08,8.68,0.54,60.71,37.17,68.95,5.69,62.27333333333332,77.75428571428571,44.71390867024969,31.15,37.33,125.26,125.39,12,3,6,2023
2023-03-12,Seoul,South Korea,147.56,112.17,36.68,8.6,0.32,72.22,21.53,34.25,11.88,99.01666666666665,95.19571428571429,44.73210810187798,118.34,31.15,37.33,25.47,12,3,6,2023
2023-03-12,Berlin,Germany,25.05,139.45,34.84,6.14,5.92,97.52,32.61,99.18,10.81,96.98333333333333,85.57428571428571,52.074259430529565,147.56,118.34,31.15,92.4,12,3,6,2023
2023-03-12,Sydney,Australia,84.35,106.76,42.35,26.08,8.47,173.62,30.43,64.56,17.28,85.65333333333332,81.29142857142857,50.52487619268073,25.05,147.56,118.34,114.33,12,3,6,2023
2023-03-12,Istanbul,Turkey,34.75,62.17,85.83,14.5,1.92,51.21,33.13,58.07,0.89,48.04999999999999,68.36142857142856,48.954321712037995,84.35,25.05,147.56,125.26,12,3,6,2023
2023-03-12,London,UK,24.7,147.24,89.48,41.88,6.72,14.5,31.3,46.1,13.99,47.933333333333316,66.55714285714285,50.497089590815605,34.75,84.35,25.05,37.33,12,3,6,2023
2023-03-12,Tokyo,Japan,117.4,11.7,71.3,24.41,7.11,195.01,31.87,99.93,12.16,58.94999999999999,78.87857142857145,50.93843258567853,24.7,34.75,84.35,31.15,12,3,6,2023
2023-03-12,Mexico City,Mexico,114.22,84.07,66.9,14.35,0.92,184.78,21.19,93.24,9.39,85.44,78.28999999999999,50.427721873324145,117.4,24.7,34.75,118.34,12,3,6,2023
2023-03-12,Johannesburg,South Africa,144.16,60.82,60.51,12.41,8.82,117.95,23.33,69.33,6.72,125.25999999999999,77.80428571428571,49.659848589225106,114.22,117.4,24.7,147.56,12,3,6,2023
2023-03-12,London,UK,62.2,134.72,26.22,7.23,4.15,181.94,38.91,73.57,2.96,106.85999999999997,83.11142857142859,44.832878719592784,144.16,114.22,117.4,25.05,12,3,6,2023
2023-03-12,Madrid,Spain,90.14,73.44,59.23,11.72,5.19,144.07,3.49,87.26,9.28,98.83333333333333,83.93857142857144,44.91287804500749,62.2,144.16,114.22,84.35,12,3,6,2023
2023-03-12,Seoul,South Korea,108.87,49.07,29.84,26.07,3.48,153.83,14.87,30.3,8.05,87.06999999999998,94.52714285714286,39.833477007112904,90.14,62.2,144.16,34.75,12,3,6,2023
2023-03-12,Madrid,Spain,78.44,196.46,57.74,17.26,1.24,181.63,29.97,56.55,13.17,92.4833333333333,102.2042857142857,27.357607020804362,108.87,90.14,62.2,24.7,12,3,6,2023
2023-03-12,Bangkok,Thailand,53.92,109.32,5.94,8.22,7.84,67.98,9.6,71.54,6.67,80.40999999999998,93.13571428571429,31.663389930719095,78.44,108.87,90.14,117.4,12,3,6,2023
2023-03-12,Rio de Janeiro,Brazil,69.11,66.95,93.83,9.47,7.44,85.1,-0.95,51.4,13.14,67.15666666666665,86.69142857142856,31.24475338814047,53.92,78.44,108.87,114.22,12,3,6,2023
2023-03-12,Tokyo,Japan,104.6,13.73,94.81,14.85,4.84,158.12,8.27,76.58,0.63,75.87666666666665,81.03999999999999,21.023468632300762,69.11,53.92,78.44,144.16,12,3,6,2023
2023-03-12,Berlin,Germany,105.26,91.4,82.67,19.07,9.89,86.32,4.64,17.6,15.8,92.98999999999997,87.19142857142857,20.89138453092683,104.6,69.11,53.92,62.2,12,3,6,2023
2023-03-12,Sydney,Australia,120.63,152.3,50.94,42.4,9.64,131.97,9.49,28.42,17.09,110.16333333333331,91.54714285714286,24.47903164907043,105.26,104.6,69.11,90.14,12,3,6,2023
2023-03-12,Rio de Janeiro,Brazil,139.13,101.58,20.48,39.01,0.47,129.75,16.26,75.24,18.95,121.67333333333333,95.87,30.079270824495303,120.63,105.26,104.6,108.87,12,3,6,2023
2023-03-12,Paris,France,79.5,94.22,9.33,1.1,3.56,189.97,-9.84,66.47,15.6,113.08666666666666,96.02142857142857,29.979400387917178,139.13,120.63,105.26,78.44,12,3,6,2023
2023-03-12,Johannesburg,South Africa,128.66,144.33,92.37,25.1,7.4,17.4,30.33,11.56,4.55,115.76333333333332,106.69857142857143,25.4536280508768,79.5,139.13,120.63,53.92,12,3,6,2023
2023-03-12,Cairo,Egypt,44.44,132.9,79.78,16.82,7.05,48.11,3.49,32.56,0.94,84.19999999999999,103.17428571428572,32.309977745346146,128.66,79.5,139.13,69.11,12,3,6,2023
2023-03-12,Dubai,UAE,106.86,163.92,94.77,26.87,4.32,84.47,39.02,57.24,9.21,93.32,103.49714285714286,32.33787805566188,44.44,128.66,79.5,104.6,12,3,6,2023
2023-03-12,Sydney,Australia,10.62,14.9,35.68,1.2,6.61,56.64,33.0,64.56,18.83,53.97333333333332,89.97714285714287,47.64093712844228,106.86,44.44,128.66,105.26,12,3,6,2023
2023-03-12,Istanbul,Turkey,5.13,160.35,80.24,16.99,7.52,57.63,-7.86,91.33,12.33,40.86999999999999,73.47714285714287,54.72909546553999,10.62,106.86,44.44,120.63,12,3,6,2023
2023-03-12,Beijing,China,26.76,168.49,40.46,6.77,0.95,126.19,30.54,71.13,9.0,14.169999999999993,57.42428571428571,48.373507851971624,5.13,10.62,106.86,139.13,12,3,6,2023
2023-03-12,Dubai,UAE,59.9,194.54,17.66,46.93,2.01,40.91,-5.47,37.52,11.73,30.596666666666653,54.62428571428571,47.44099769086608,26.76,5.13,10.62,79.5,12,3,6,2023
2023-03-12,Istanbul,Turkey,138.9,86.7,62.72,22.94,8.85,84.44,28.08,27.35,15.94,75.18666666666665,56.08714285714286,50.183029905299556,59.9,26.76,5.13,128.66,12,3,6,2023
2023-03-12,Cairo,Egypt,64.23,73.48,6.42,44.98,8.14,173.55,39.87,62.56,12.11,87.67666666666666,58.91428571428571,49.9745267968735,138.9,59.9,26.76,44.44,12,3,6,2023
2023-03-13,New York,USA,141.54,157.45,34.96,14.44,3.22,101.36,35.94,36.16,9.25,114.88999999999999,63.86857142857143,56.77605493767344,64.23,138.9,59.9,106.86,13,3,0,2023
2023-03-13,Johannesburg,South Africa,13.0,99.79,64.21,7.12,8.73,78.56,26.11,77.93,5.22,72.9233333333333,64.20857142857143,56.40997914925201,141.54,64.23,138.9,10.62,13,3,0,2023
2023-03-13,Berlin,Germany,74.84,14.58,41.03,2.72,0.8,123.85,16.96,83.68,1.39,76.45999999999997,74.16714285714285,50.03507460248451,13.0,141.54,64.23,5.13,13,3,0,2023
2023-03-13,Mexico City,Mexico,33.56,195.05,54.99,41.27,5.78,166.05,38.08,50.75,3.24,40.46666666666665,75.13857142857144,49.01691763346319,74.84,13.0,141.54,26.76,13,3,0,2023
2023-03-13,Mumbai,India,45.05,151.29,38.95,5.95,6.44,146.0,6.93,51.94,7.33,51.14999999999998,73.01714285714286,50.095831734215736,33.56,74.84,13.0,59.9,13,3,0,2023
2023-03-13,Berlin,Germany,21.39,185.59,35.88,7.35,7.6,93.26,18.34,68.82,16.7,33.333333333333314,56.230000000000004,43.607545218688905,45.05,33.56,74.84,138.9,13,3,0,2023
2023-03-13,Istanbul,Turkey,82.75,155.09,63.46,18.81,6.99,116.33,2.3,38.66,3.39,49.72999999999998,58.87571428571429,44.721396391862505,21.39,45.05,33.56,64.23,13,3,0,2023
2023-03-13,Istanbul,Turkey,10.37,59.16,39.62,25.4,3.09,165.34,5.83,36.7,14.02,38.16999999999998,40.137142857142855,29.044510505019478,82.75,21.39,45.05,141.54,13,3,0,2023
2023-03-13,Los Angeles,USA,132.3,151.04,6.77,34.16,6.48,11.77,0.08,76.63,15.3,75.13999999999999,57.18,42.39861711581324,10.37,82.75,21.39,13.0,13,3,0,2023
2023-03-13,Bangkok,Thailand,146.7,19.19,49.25,49.01,8.91,107.53,2.24,73.29,3.29,96.45666666666665,67.44571428571429,54.390742121903685,132.3,10.37,82.75,74.84,13,3,0,2023
2023-03-13,Moscow,Russia,70.86,137.22,13.69,13.51,6.17,39.03,19.37,75.61,12.67,116.61999999999999,72.77428571428571,52.30483880010301,146.7,132.3,10.37,33.56,13,3,0,2023
2023-03-13,Madrid,Spain,96.92,78.58,23.37,27.36,5.5,194.16,34.74,73.27,3.93,104.82666666666664,80.1842857142857,51.38871434376192,70.86,146.7,132.3,45.05,13,3,0,2023
2023-03-13,Rio de Janeiro,Brazil,97.93,93.45,90.09,11.59,1.0,77.91,37.54,25.29,11.95,88.56999999999998,91.11857142857143,44.47102406008188,96.92,70.86,146.7,21.39,13,3,0,2023
2023-03-13,Istanbul,Turkey,90.61,79.94,99.7,45.95,6.34,75.36,38.98,84.19,2.59,95.15333333333331,92.24142857142859,44.32349242729392,97.93,96.92,70.86,82.75,13,3,0,2023
2023-03-13,Toronto,Canada,63.18,196.52,29.87,3.01,6.29,98.83,10.36,50.88,9.06,83.90666666666665,99.78571428571429,30.36075858579234,90.61,97.93,96.92,10.37,13,3,0,2023
2023-03-13,Moscow,Russia,34.54,118.93,28.11,34.8,2.88,26.23,12.14,54.12,12.59,62.77666666666664,85.82000000000001,35.0361484755388,63.18,90.61,97.93,132.3,13,3,0,2023
2023-03-13,Seoul,South Korea,125.82,67.13,96.14,44.13,1.21,134.09,-3.3,23.01,9.58,74.5133333333333,82.83714285714287,29.429389343696158,34.54,63.18,90.61,146.7,13,3,0,2023
2023-03-13,Mumbai,India,142.55,189.38,7.66,7.98,6.92,56.56,16.42,91.71,5.17,100.96999999999998,93.07857142857142,36.25028525339327,125.82,34.54,63.18,70.86,13,3,0,2023
2023-03-13,Mumbai,India,104.22,192.12,65.04,40.25,6.17,129.81,2.15,63.79,9.86,124.19666666666666,94.12142857142855,36.48346905498044,142.55,125.82,34.54,96.92,13,3,0,2023
2023-03-13,Madrid,Spain,115.17,144.56,71.94,49.91,2.82,189.91,-4.41,35.43,1.78,120.64666666666665,96.58428571428571,37.3549161678187,104.22,142.55,125.82,97.93,13,3,0,2023
2023-03-13,Los Angeles,USA,26.27,114.49,68.18,22.61,9.79,141.17,4.0,76.99,0.73,81.88666666666664,87.39285714285714,45.98798528394336,115.17,104.22,142.55,90.61,13,3,0,2023
2023-03-13,Dubai,UAE,91.21,52.14,21.57,27.93,8.39,157.13,5.48,95.15,2.01,77.54999999999997,91.39714285714285,44.73148917495956,26.27,115.17,104.22,63.18,13,3,0,2023
2023-03-13,Moscow,Russia,127.85,46.21,49.64,48.29,6.88,89.09,36.65,30.52,5.63,81.77666666666664,104.72714285714285,38.42241217236184,91.21,26.27,115.17,34.54,13,3,0,2023
2023-03-13,London,UK,62.91,171.09,90.53,30.58,5.74,174.87,-5.65,11.35,7.34,93.98999999999997,95.74,39.99182041367962,127.85,91.21,26.27,125.82,13,3,0,2023
2023-03-14,Sydney,Australia,137.06,75.68,17.84,22.98,1.42,55.54,-0.6,69.86,17.74,109.27333333333331,94.95571428571428,38.961379962360546,62.91,127.85,91.21,142.55,14,3,1,2023
2023-03-14,Beijing,China,95.37,146.18,8.78,39.21,2.11,153.38,30.6,80.52,19.81,98.44666666666664,93.69142857142857,38.75368904098957,137.06,62.91,127.85,104.22,14,3,1,2023
2023-03-14,Sydney,Australia,132.71,121.4,54.37,41.68,4.1,12.16,21.53,15.18,10.45,121.71333333333332,96.19714285714285,40.88247412371457,95.37,137.06,62.91,115.17,14,3,1,2023
2023-03-14,Mexico City,Mexico,85.47,20.05,13.61,38.31,4.35,72.56,20.41,41.97,9.01,104.51666666666665,104.6542857142857,28.145051582319585,132.71,95.37,137.06,26.27,14,3,1,2023
2023-03-14,Paris,France,86.47,126.06,60.76,28.67,5.13,103.03,3.2,65.94,7.28,101.55,103.97714285714287,28.57613614789198,85.47,132.71,95.37,91.21,14,3,1,2023
2023-03-14,Mumbai,India,105.2,45.07,8.77,18.0,2.16,40.75,39.6,44.32,16.98,92.37999999999998,100.74142857142859,26.639151906277267,86.47,85.47,132.71,127.85,14,3,1,2023
2023-03-14,Madrid,Spain,36.31,194.46,84.01,41.46,2.05,167.97,-4.44,89.32,8.98,75.99333333333333,96.94142857142857,33.85503036407414,105.2,86.47,85.47,62.91,14,3,1,2023
2023-03-14,Johannesburg,South Africa,138.28,190.91,43.57,2.8,5.03,44.21,-0.76,89.57,2.83,93.26333333333332,97.11571428571428,34.09824915209132,36.31,105.2,86.47,137.06,14,3,1,2023
2023-03-14,Sydney,Australia,112.98,186.95,97.56,28.69,8.65,148.1,1.8,89.75,19.7,95.85666666666664,99.63142857142857,34.59400209505084,138.28,36.31,105.2,95.37,14,3,1,2023
2023-03-14,Toronto,Canada,94.02,196.27,83.2,23.25,1.55,29.34,26.36,93.09,19.55,115.09333333333332,94.10428571428572,31.368564337110318,112.98,138.28,36.31,132.71,14,3,1,2023
2023-03-14,Toronto,Canada,48.23,80.0,51.32,38.45,9.97,82.48,14.91,41.96,12.26,85.07666666666664,88.7842857142857,35.90659960561701,94.02,112.98,138.28,85.47,14,3,1,2023
2023-03-14,Mexico City,Mexico,21.89,18.84,89.82,24.11,9.08,119.46,-7.43,75.26,6.66,54.7133333333333,79.55857142857143,43.98749118729529,48.23,94.02,112.98,86.47,14,3,1,2023
2023-03-14,Tokyo,Japan,132.22,75.51,90.54,47.8,4.53,184.37,17.63,34.94,5.43,67.44666666666664,83.41857142857143,47.64599018755283,21.89,48.23,94.02,105.2,14,3,1,2023
2023-03-14,Tokyo,Japan,48.35,192.86,59.43,28.87,4.12,127.28,1.43,51.6,5.92,67.48666666666664,85.13857142857144,45.845248182907476,132.22,21.89,48.23,36.31,14,3,1,2023
2023-03-14,Beijing,China,66.65,198.36,25.48,28.17,9.74,40.91,14.88,20.15,16.07,82.40666666666664,74.9057142857143,39.57178492189556,48.35,132.22,21.89,138.28,14,3,1,2023
2023-03-14,London,UK,30.87,76.16,62.27,29.07,0.63,51.92,13.98,70.37,15.85,48.623333333333306,63.17571428571428,38.561421938314986,66.65,48.35,132.22,112.98,14,3,1,2023
2023-03-14,Istanbul,Turkey,137.06,60.81,95.98,35.82,5.27,117.67,25.63,81.82,19.43,78.19333333333331,69.32428571428571,46.84154632273321,30.87,66.65,48.35,94.02,14,3,1,2023
2023-03-14,Tokyo,Japan,35.32,63.5,25.54,41.28,3.18,183.26,18.49,32.31,3.82,67.74999999999997,67.48,48.04909919377607,137.06,30.87,66.65,48.23,14,3,1,2023
2023-03-14,Bangkok,Thailand,131.89,164.88,18.49,6.48,7.27,34.4,12.98,12.93,18.01,101.42333333333329,83.19428571428571,48.63798956136477,35.32,137.06,30.87,21.89,14,3,1,2023
2023-03-14,Tokyo,Japan,94.71,48.51,80.01,46.7,2.44,10.1,3.85,86.4,5.0,87.30666666666663,77.83571428571427,44.20033026164052,131.89,35.32,137.06,132.22,14,3,1,2023
2023-03-14,Johannesburg,South Africa,93.41,119.3,96.69,6.75,2.25,93.65,38.65,42.23,11.23,106.66999999999996,84.27285714285713,42.4364398107278,94.71,131.89,35.32,48.35,14,3,1,2023
2023-03-15,Moscow,Russia,15.46,102.9,83.94,6.99,8.81,44.44,-3.49,34.86,8.55,67.85999999999997,76.96000000000001,49.75842910167749,93.41,94.71,131.89,66.65,15,3,2,2023
2023-03-15,Madrid,Spain,21.34,88.24,74.62,13.83,2.69,181.62,-9.73,25.2,14.51,43.40333333333331,75.59857142857143,51.33505865993577,15.46,93.41,94.71,30.87,15,3,2,2023
2023-03-15,Toronto,Canada,51.48,129.91,30.28,28.92,2.55,101.59,-3.3,45.74,4.69,29.426666666666637,63.372857142857136,43.91213033406815,21.34,15.46,93.41,137.06,15,3,2,2023
2023-03-15,Cairo,Egypt,73.9,173.9,94.68,1.84,6.34,185.08,19.79,95.75,1.08,48.90666666666664,68.88428571428571,42.19178073872635,51.48,21.34,15.46,35.32,15,3,2,2023
2023-03-15,Toronto,Canada,25.65,193.18,70.91,20.23,5.77,146.74,-3.52,31.28,15.33,50.343333333333305,53.707142857142856,34.07819914759075,73.9,51.48,21.34,131.89,15,3,2,2023
2023-03-15,Moscow,Russia,116.19,34.57,39.49,32.22,6.79,112.8,3.86,62.87,3.06,71.9133333333333,56.77571428571428,38.99765414190226,25.65,73.9,51.48,94.71,15,3,2,2023
2023-03-15,London,UK,48.81,116.57,25.95,16.45,9.35,74.22,19.61,88.45,13.69,63.549999999999976,50.40428571428572,35.50145107698313,116.19,25.65,73.9,93.41,15,3,2,2023
2023-03-15,Moscow,Russia,62.5,105.46,12.9,36.27,7.82,165.77,17.05,17.41,4.98,75.8333333333333,57.12428571428571,32.070787775971866,48.81,116.19,25.65,15.46,15,3,2,2023
2023-03-15,Los Angeles,USA,147.06,114.16,80.82,37.21,6.02,36.46,-5.3,84.72,7.3,86.12333333333329,75.08428571428571,42.2713436649238,62.5,48.81,116.19,21.34,15,3,2,2023
2023-03-15,Rio de Janeiro,Brazil,75.74,189.58,20.16,32.53,9.07,84.74,37.34,48.14,12.54,95.09999999999997,78.55,40.98859272204074,147.06,62.5,48.81,51.48,15,3,2,2023
2023-03-15,Rio de Janeiro,Brazil,120.63,20.97,7.55,9.83,4.81,115.69,12.44,74.14,10.55,114.47666666666663,85.22571428571429,43.81311860510229,75.74,147.06,62.5,73.9,15,3,2,2023
2023-03-15,Tokyo,Japan,68.31,92.94,8.85,10.94,7.23,194.73,5.0,89.71,13.35,88.22666666666663,91.32000000000001,36.50212231272768,120.63,75.74,147.06,25.65,15,3,2,2023
2023-03-15,Dubai,UAE,57.79,55.94,18.15,36.36,5.51,169.52,-2.06,93.95,3.76,82.2433333333333,82.97714285714285,36.54438110676097,68.31,120.63,75.74,116.19,15,3,2,2023
2023-03-15,Paris,France,50.82,182.03,23.98,49.49,8.85,173.72,18.02,99.77,5.28,58.9733333333333,83.26428571428572,36.23778362296403,57.79,68.31,120.63,48.81,15,3,2,2023
2023-03-15,Rio de Janeiro,Brazil,13.91,183.88,52.3,30.61,6.27,198.68,30.01,50.93,11.05,40.83999999999996,76.32285714285715,44.573234014105246,50.82,57.79,68.31,62.5,15,3,2,2023
2023-03-15,Mumbai,India,95.46,128.47,23.72,27.57,9.88,22.81,38.2,36.16,3.12,53.396666666666626,68.95142857142856,33.91843226947621,13.91,50.82,57.79,147.06,15,3,2,2023
2023-03-15,Sydney,Australia,84.92,169.36,86.84,14.75,3.89,121.46,24.36,99.58,16.67,64.76333333333329,70.26285714285714,34.39872076801968,95.46,13.91,50.82,75.74,15,3,2,2023
2023-03-15,Madrid,Spain,125.35,18.16,84.92,27.89,4.39,119.39,18.56,45.15,3.12,101.90999999999997,70.93714285714286,35.576662628885266,84.92,95.46,13.91,120.63,15,3,2,2023
2023-03-15,Moscow,Russia,72.64,71.93,20.54,29.75,9.84,163.75,12.11,32.5,13.3,94.3033333333333,71.55571428571429,35.56101088605459,125.35,84.92,95.46,68.31,15,3,2,2023
2023-03-15,Rio de Janeiro,Brazil,108.88,83.63,50.46,15.19,4.43,23.12,15.48,97.69,16.1,102.28999999999996,78.85428571428572,37.45716747483842,72.64,125.35,84.92,57.79,15,3,2,2023
2023-03-15,Seoul,South Korea,83.35,74.41,99.52,23.92,4.45,114.5,38.89,27.4,8.43,88.28999999999996,83.50142857142858,35.35853288272926,108.88,72.64,125.35,50.82,15,3,2,2023
2023-03-15,Moscow,Russia,137.66,193.9,74.44,4.15,9.3,187.89,38.34,49.65,15.97,109.9633333333333,101.17999999999999,23.818115654546073,83.35,108.88,72.64,13.91,15,3,2,2023
2023-03-15,New York,USA,96.14,138.1,27.65,43.94,3.36,48.92,-8.68,24.16,19.63,105.71666666666663,101.27714285714285,23.79227095388031,137.66,83.35,108.88,95.46,15,3,2,2023
2023-03-15,New York,USA,71.75,175.47,96.59,22.28,9.09,143.06,19.59,58.34,19.5,101.84999999999995,99.39571428571428,25.74215275713024,96.14,137.66,83.35,84.92,15,3,2,2023
2023-03-15,Madrid,Spain,105.74,182.03,44.08,2.95,2.88,35.15,16.07,50.22,16.47,91.20999999999997,96.5942857142857,23.40811672414993,71.75,96.14,137.66,125.35,15,3,2,2023
2023-03-15,Madrid,Spain,125.54,122.21,93.7,7.84,2.14,167.25,35.28,88.7,2.73,101.00999999999998,104.15142857142857,22.91983597132363,105.74,71.75,96.14,72.64,15,3,2,2023
