timestamp,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,roll_mean_3d,roll_mean_7d,roll_std_7d,lag_1,lag_2,lag_3,lag_7,day,month,dayofweek,year,zscore,anom_z,anom_iso,anom_lstm,anom_votes,anom_any
2023-01-21,Paris,France,109.04,158.61,45.62,11.16,5.22,129.81,30.81,58.05,3.53,123.74666666666664,97.1942857142857,36.42560951544145,127.51,134.69,38.62,38.56,21,1,5,2023,0.3252029119888166,False,False,False,0,False
2023-01-21,Moscow,Russia,26.13,73.29,93.66,31.91,8.85,141.1,-5.34,79.48,9.58,87.55999999999996,85.89142857142858,44.8179768354066,109.04,127.51,134.69,105.25,21,1,5,2023,-1.3334253973482155,False,False,False,0,False
2023-01-21,Toronto,Canada,79.71,29.11,35.91,29.18,3.19,195.92,33.43,69.79,16.04,71.62666666666662,81.46571428571428,43.47037031402069,26.13,109.04,127.51,110.69,21,1,5,2023,-0.0403887584345612,False,False,False,0,False
2023-01-21,Los Angeles,USA,85.51,26.0,44.0,22.32,5.08,104.56,9.96,73.21,17.55,63.783333333333296,85.88714285714285,41.820318313106114,79.71,26.13,109.04,54.56,21,1,5,2023,-0.0090181728008424,False,False,False,0,False
2023-01-21,Los Angeles,USA,114.26,174.54,17.86,43.86,6.9,198.82,39.95,12.39,5.78,93.15999999999995,96.69285714285714,37.074533359295486,85.51,79.71,26.13,38.62,21,1,5,2023,0.4738331481187619,False,False,False,0,False
2023-01-21,New York,USA,30.39,108.6,97.68,43.74,7.65,127.1,18.43,51.94,13.32,76.71999999999997,81.79285714285713,40.09435152000242,114.26,85.51,79.71,134.69,21,1,5,2023,-1.2820473506331942,False,False,False,0,False
2023-01-21,Cairo,Egypt,107.72,88.94,25.64,41.84,6.78,60.12,12.55,17.66,18.11,84.12333333333329,78.96571428571428,36.90427385237957,30.39,114.26,85.51,127.51,21,1,5,2023,0.7791586911729059,False,False,False,0,False
2023-01-21,Dubai,UAE,86.05,77.04,40.62,46.88,7.04,198.52,8.27,67.29,18.4,74.71999999999997,75.68142857142857,34.74135692445504,107.72,30.39,114.26,109.04,21,1,5,2023,0.29845038726666323,False,False,False,0,False
2023-01-21,Los Angeles,USA,145.66,98.91,95.81,6.04,5.43,71.33,33.01,81.35,17.57,113.14333333333327,92.75714285714284,35.68932506800199,86.05,107.72,30.39,26.13,21,1,5,2023,1.4823159877799423,False,False,False,0,False
2023-01-21,Moscow,Russia,114.68,88.37,33.42,46.01,2.23,137.37,14.83,26.47,8.28,115.4633333333333,97.75285714285714,36.00474770280785,145.66,86.05,107.72,79.71,21,1,5,2023,0.4701364107976422,False,False,False,0,False
2023-01-21,Mexico City,Mexico,119.35,183.08,34.21,37.6,9.73,39.95,-5.85,59.05,1.47,126.56333333333328,102.58714285714288,36.35704411998925,114.68,145.66,86.05,85.51,21,1,5,2023,0.46106215585275767,False,False,False,0,False
2023-01-21,Bangkok,Thailand,121.43,55.34,70.77,38.15,4.82,97.44,38.04,44.91,10.72,118.48666666666664,103.61142857142856,36.838524865766566,119.35,114.68,145.66,114.26,21,1,5,2023,0.48369394521131487,False,False,False,0,False
2023-01-21,Johannesburg,South Africa,87.99,179.1,25.47,48.52,9.71,106.3,38.96,15.6,2.05,109.58999999999996,111.84,20.62016488779814,121.43,119.35,114.68,30.39,21,1,5,2023,-1.1566347858331856,False,True,False,1,True
2023-01-22,Johannesburg,South Africa,129.97,77.7,98.01,44.75,9.86,61.21,7.34,44.51,8.73,113.12999999999997,115.01857142857143,21.572152132298477,87.99,121.43,119.35,107.72,22,1,6,2023,0.6930893347608905,False,False,False,0,False
2023-01-22,Berlin,Germany,60.67,117.57,64.04,9.66,7.04,112.53,32.02,93.3,11.73,92.87666666666662,111.39285714285714,28.32759238756753,129.97,87.99,121.43,86.05,22,1,6,2023,-1.7905812978065831,False,False,False,0,False
2023-01-22,Toronto,Canada,86.5,95.17,5.56,29.33,7.32,155.03,15.21,33.15,7.44,92.37999999999997,102.94142857142856,25.033796108841244,60.67,129.97,87.99,145.66,22,1,6,2023,-0.6567692929705189,False,False,False,0,False
2023-01-22,Seoul,South Korea,124.14,165.29,24.74,29.29,2.37,156.61,1.1,13.27,6.81,90.43666666666664,104.29285714285712,26.009442333048533,86.5,60.67,129.97,114.68,22,1,6,2023,0.76307452509896,False,False,False,0,False
2023-01-22,Cairo,Egypt,126.01,11.35,82.56,29.1,7.32,86.83,3.27,76.75,8.58,112.21666666666664,105.24428571428572,26.76293074206837,124.14,86.5,60.67,119.35,22,1,6,2023,0.7759133140189672,False,False,False,0,False
2023-01-22,Istanbul,Turkey,60.08,84.91,85.9,26.39,8.19,50.5,13.97,41.78,16.67,103.40999999999995,96.48,30.380018652616457,126.01,124.14,86.5,121.43,22,1,6,2023,-1.198155946348207,False,False,False,0,False
2023-01-22,Toronto,Canada,86.09,88.32,95.62,38.02,9.33,86.51,29.41,22.53,11.78,90.72666666666665,96.20857142857145,30.476847731007847,60.08,126.01,124.14,87.99,22,1,6,2023,-0.33200846483688506,False,False,False,0,False
2023-01-22,Dubai,UAE,7.99,155.2,35.39,3.62,6.6,147.93,25.77,36.11,4.94,51.38666666666665,78.78285714285714,41.00837951536478,86.09,60.08,126.01,129.97,22,1,6,2023,-1.7263022332937246,False,False,False,0,False
2023-01-22,Dubai,UAE,20.98,137.7,5.15,15.37,5.22,166.72,31.04,49.67,4.77,38.3533333333333,73.11285714285714,46.32885267817661,7.99,86.09,60.08,60.67,22,1,6,2023,-1.1252783984069876,False,False,False,0,False
2023-01-22,New York,USA,143.67,45.46,9.53,41.86,2.38,98.58,35.45,72.2,9.7,57.54666666666663,81.28,53.55737546469827,20.98,7.99,86.09,86.5,22,1,6,2023,1.1649189202700705,False,False,False,0,False
2023-01-22,Seoul,South Korea,96.03,170.57,18.43,20.3,0.55,141.03,-4.44,74.21,17.44,86.8933333333333,77.26428571428572,50.79051087790016,143.67,20.98,7.99,124.14,22,1,6,2023,0.36947283972900735,False,False,False,0,False
2023-01-22,Berlin,Germany,19.29,167.35,6.31,45.57,5.09,89.69,-5.83,77.65,8.02,86.32999999999997,62.01857142857143,49.72575872676442,96.03,143.67,20.98,126.01,22,1,6,2023,-0.8592844538079194,False,False,False,0,False
2023-01-22,Beijing,China,33.44,57.52,10.02,4.7,6.25,36.45,-6.01,75.57,18.81,49.58666666666664,58.21285714285714,50.904320286293306,19.29,96.03,143.67,60.08,22,1,6,2023,-0.4866552976848396,False,False,False,0,False
2023-01-22,Beijing,China,127.72,93.57,7.73,49.79,6.86,35.57,18.98,56.37,2.51,60.14999999999997,64.16,56.794992737036296,33.44,19.29,96.03,86.09,22,1,6,2023,1.119112741032769,False,False,False,0,False
2023-01-22,Johannesburg,South Africa,147.45,90.97,57.09,48.68,4.84,168.73,21.36,65.11,13.22,102.86999999999996,84.08285714285714,58.24909261504583,127.72,33.44,19.29,7.99,22,1,6,2023,1.0878648921594902,False,False,False,0,False
2023-01-22,Cairo,Egypt,116.54,140.79,10.51,4.53,7.12,120.82,31.34,26.52,3.93,130.56999999999996,97.73428571428572,51.84063041577283,147.45,127.72,33.44,20.98,22,1,6,2023,0.3627601388047506,False,False,False,0,False
2023-01-22,Paris,France,124.44,54.92,26.89,1.71,6.13,170.42,13.84,62.06,2.97,129.47666666666663,94.98714285714286,49.45533935255304,116.54,147.45,127.72,143.67,22,1,6,2023,0.5955445362997221,False,False,False,0,False
2023-01-22,Berlin,Germany,6.15,27.48,34.96,13.43,7.67,154.74,32.25,87.28,3.25,82.37666666666664,82.14714285714285,59.73814351380689,124.44,116.54,147.45,96.03,22,1,6,2023,-1.2721711520597547,False,False,False,0,False
2023-01-22,Bangkok,Thailand,119.07,176.26,62.17,47.58,9.01,103.11,15.41,43.9,15.62,83.21999999999997,96.40142857142855,53.85452485742528,6.15,124.44,116.54,19.29,22,1,6,2023,0.4209223178212673,False,False,False,0,False
2023-01-22,Moscow,Russia,23.26,31.18,72.35,23.0,1.19,47.33,22.75,31.57,18.98,49.4933333333333,94.94714285714284,55.93535188479805,119.07,6.15,124.44,33.44,22,1,6,2023,-1.2816070774615824,False,False,False,0,False
2023-01-22,Toronto,Canada,61.0,139.24,29.8,10.23,7.41,10.16,25.12,37.52,15.37,67.77666666666664,85.41571428571429,55.09838620054818,23.26,119.07,6.15,127.72,22,1,6,2023,-0.44312939033100474,False,False,False,0,False
2023-01-22,Seoul,South Korea,20.23,41.08,33.39,40.0,5.09,146.14,12.21,18.25,3.44,34.82999999999998,67.24142857142859,52.12770390383332,61.0,23.26,119.07,147.45,22,1,6,2023,-0.9018511280921707,False,False,False,0,False
2023-01-22,Johannesburg,South Africa,63.67,143.29,60.75,37.58,0.68,162.78,18.11,77.49,13.88,48.299999999999976,59.68857142857144,47.41109484377812,20.23,61.0,23.26,116.54,22,1,6,2023,0.08397672706069312,False,False,False,0,False
2023-01-23,Cairo,Egypt,129.68,65.98,75.89,25.45,2.37,40.9,29.62,41.1,14.23,71.19333333333331,60.43714285714287,48.62955470160302,63.67,20.23,61.0,124.44,23,1,0,2023,1.4238842524122628,False,False,False,0,False
2023-01-23,Sydney,Australia,12.36,140.56,7.24,7.01,4.24,154.76,-3.07,34.98,13.2,68.56999999999998,61.32428571428572,47.51808457739823,129.68,63.67,20.23,6.15,23,1,0,2023,-1.0304347523415314,False,False,False,0,False
2023-01-23,Berlin,Germany,123.27,62.71,51.01,16.76,2.4,177.72,26.76,28.28,12.92,88.43666666666665,61.92428571428572,48.387316126282215,12.36,129.68,63.67,119.07,23,1,0,2023,1.267805681231527,False,False,False,0,False
2023-01-23,Dubai,UAE,92.46,89.94,76.23,28.58,1.27,110.58,29.17,13.63,18.59,76.02999999999997,71.81,46.19055747660991,123.27,12.36,129.68,23.26,23,1,0,2023,0.44706106892106096,False,False,False,0,False
2023-01-23,Tokyo,Japan,20.28,42.85,73.26,44.45,6.55,139.54,-3.82,14.07,19.64,78.66999999999996,65.99285714285715,50.17140012473438,92.46,123.27,12.36,61.0,23,1,0,2023,-0.9111337739886929,False,False,False,0,False
2023-01-23,Berlin,Germany,25.28,14.14,99.84,36.7,5.85,39.38,2.78,67.39,3.91,46.00666666666664,66.71428571428571,49.43458770845336,20.28,92.46,123.27,20.23,23,1,0,2023,-0.8381638774416691,False,False,False,0,False
2023-01-23,Beijing,China,64.74,188.33,47.89,49.94,3.88,20.18,10.55,26.46,3.43,36.76666666666664,66.86714285714287,49.42525896552824,25.28,20.28,92.46,63.67,23,1,0,2023,-0.043037566248937904,False,False,False,0,False
2023-01-23,Istanbul,Turkey,22.05,28.71,43.12,45.73,8.8,55.72,10.74,90.35,9.24,37.35666666666664,51.49142857142856,42.94448060328276,64.74,25.28,20.28,129.68,23,1,0,2023,-0.6855695576509648,False,False,False,0,False
2023-01-23,Sydney,Australia,51.93,21.75,35.33,45.22,7.68,23.58,6.53,71.17,18.49,46.23999999999997,57.14428571428572,39.39249203301869,22.05,64.74,25.28,12.36,23,1,0,2023,-0.1323675006339469,False,False,False,0,False
2023-01-23,Los Angeles,USA,20.69,138.7,72.77,17.56,3.78,111.74,27.1,16.98,17.96,31.55666666666664,42.49,28.17705567774402,51.93,22.05,64.74,123.27,23,1,0,2023,-0.7736791327152507,False,False,False,0,False
2023-01-23,Mumbai,India,60.74,87.76,66.1,46.08,5.47,111.08,4.3,28.97,12.1,44.45333333333331,37.95857142857143,20.23200223126067,20.69,51.93,22.05,92.46,23,1,0,2023,1.1260095916311612,False,False,False,0,False
2023-01-23,Paris,France,80.68,109.2,80.08,27.68,7.86,84.59,9.1,40.46,19.3,54.03666666666664,46.58714285714286,23.97021187104684,60.74,20.69,51.93,20.28,23,1,0,2023,1.4223010345025342,False,False,False,0,False
2023-01-23,Berlin,Germany,24.08,159.51,6.65,35.43,2.98,67.37,10.69,15.81,6.11,55.16666666666665,46.41571428571428,24.151596812042182,80.68,60.74,20.69,25.28,23,1,0,2023,-0.9248131483237041,False,False,False,0,False
2023-01-23,Mexico City,Mexico,104.99,64.06,6.56,14.42,1.24,137.67,30.29,54.38,10.67,69.91666666666664,52.16571428571428,32.56666949359078,24.08,80.68,60.74,64.74,23,1,0,2023,1.6220352444409358,False,False,False,0,False
2023-01-23,Cairo,Egypt,117.4,73.38,24.59,13.24,8.06,166.82,6.67,49.4,13.65,82.15666666666664,65.78714285714287,37.44613986082141,104.99,24.08,80.68,22.05,23,1,0,2023,1.3783225008855868,False,False,False,0,False
2023-01-23,Moscow,Russia,104.35,35.07,58.32,47.73,9.09,117.21,30.3,49.34,17.05,108.9133333333333,73.2757142857143,39.40347482864209,117.4,104.99,24.08,51.93,23,1,0,2023,0.7886179035892898,False,False,False,0,False
2023-01-23,Berlin,Germany,15.39,57.06,39.39,6.72,2.56,187.58,4.49,89.69,13.18,79.04666666666664,72.51857142857143,40.6146293136564,104.35,117.4,104.99,20.69,23,1,0,2023,-1.4066008330637587,False,False,False,0,False
2023-01-23,Beijing,China,34.08,19.68,68.49,46.95,1.27,96.13,-6.72,28.72,13.69,51.273333333333305,68.71000000000001,43.078496569247534,15.39,104.35,117.4,60.74,23,1,0,2023,-0.8038813504907102,False,False,False,0,False
2023-01-23,Beijing,China,88.12,123.9,5.43,16.89,3.92,196.08,-0.87,16.6,12.65,45.86333333333331,69.77285714285715,43.51264326387824,34.08,15.39,104.35,80.68,23,1,0,2023,0.42165084629441435,False,False,False,0,False
2023-01-23,New York,USA,74.35,32.48,9.58,21.88,5.58,142.96,34.42,50.69,11.7,65.51666666666664,76.95428571428572,38.58368258609799,88.12,34.08,15.39,24.08,23,1,0,2023,-0.06749707492038541,False,False,False,0,False
2023-01-23,Istanbul,Turkey,143.11,86.42,49.99,28.82,6.19,50.81,-2.6,81.4,2.86,101.85999999999996,82.39999999999999,45.30487464574495,74.35,88.12,34.08,104.99,23,1,0,2023,1.3400324021062466,False,False,False,0,False
2023-01-23,Bangkok,Thailand,38.81,39.01,24.05,40.91,4.45,105.87,21.32,62.83,14.67,85.4233333333333,71.17285714285714,44.92203791543961,143.11,74.35,88.12,117.4,23,1,0,2023,-0.7204227288854513,False,False,False,0,False
2023-01-23,Moscow,Russia,108.28,144.49,81.32,45.17,9.4,128.93,-6.53,65.83,3.72,96.7333333333333,71.73428571428572,45.42750226354917,38.81,143.11,74.35,104.35,23,1,0,2023,0.8044843423899606,False,False,False,0,False
2023-01-23,Bangkok,Thailand,43.62,96.22,91.76,46.28,0.62,135.4,35.98,51.28,11.73,63.569999999999965,75.76714285714286,40.587015047625655,108.28,38.81,143.11,15.39,23,1,0,2023,-0.7920548682535209,False,False,False,0,False
2023-01-23,Sydney,Australia,23.23,11.54,40.02,5.23,7.91,74.75,14.06,56.35,1.34,58.37666666666663,74.21714285714286,42.60154680849267,43.62,108.28,38.81,34.08,23,1,0,2023,-1.196837830446609,False,False,False,0,False
2023-01-23,Mumbai,India,103.6,195.23,29.6,39.41,0.42,66.51,22.86,99.51,13.05,56.81666666666663,76.42857142857143,43.82765619582056,23.23,43.62,108.28,88.12,23,1,0,2023,0.619960794832549,False,False,False,0,False
2023-01-23,Dubai,UAE,103.87,173.88,36.61,1.35,5.96,177.91,22.32,68.69,15.33,76.89999999999996,80.64571428571428,44.99889289643424,103.6,23.23,43.62,74.35,23,1,0,2023,0.5161079355267858,False,False,False,0,False
2023-01-23,Bangkok,Thailand,64.57,94.19,49.29,7.57,4.47,191.28,18.09,88.33,17.84,90.67999999999996,69.42571428571429,35.64834024053247,103.87,103.6,23.23,143.11,23,1,0,2023,-0.13621151090947844,False,False,False,0,False
2023-01-23,Cairo,Egypt,86.75,10.12,44.1,8.13,3.52,71.19,21.84,28.3,15.87,85.06333333333329,76.27428571428571,33.31494502328891,64.57,103.87,103.6,38.81,23,1,0,2023,0.31444489186690144,False,False,False,0,False
2023-01-23,Rio de Janeiro,Brazil,114.3,128.88,51.62,5.31,0.83,63.45,14.41,62.45,17.82,88.53999999999996,77.13428571428572,34.340756571525354,86.75,64.57,103.87,108.28,23,1,0,2023,1.082262535690581,False,False,False,0,False
2023-01-23,Berlin,Germany,24.03,31.29,98.7,28.47,0.92,11.18,-2.15,72.65,8.72,75.02666666666663,74.33571428571429,38.117710606813255,114.3,86.75,64.57,43.62,23,1,0,2023,-1.3197464769933684,False,False,False,0,False
2023-01-23,Toronto,Canada,47.17,36.36,73.16,29.15,7.79,199.03,-9.83,88.27,5.94,61.83333333333329,77.75571428571428,33.570985417541166,24.03,114.3,86.75,23.23,23,1,0,2023,-0.9110758562607421,False,False,False,0,False
2023-01-23,Paris,France,24.34,24.4,44.13,20.16,3.76,98.2,-9.48,31.87,16.04,31.846666666666632,66.43285714285715,36.6286048120345,47.17,24.03,114.3,103.6,23,1,0,2023,-1.1491799198389931,False,False,False,0,False
2023-01-23,Sydney,Australia,17.59,88.7,88.57,6.93,2.0,20.44,0.63,59.4,18.18,29.69999999999996,54.10714285714285,36.44756631760486,24.34,47.17,24.03,103.87,23,1,0,2023,-1.0019089488151223,False,False,False,0,False
2023-01-24,Los Angeles,USA,138.24,165.89,81.13,18.34,1.23,114.52,27.26,53.48,12.17,60.05666666666664,64.63142857142857,48.586851248930735,17.59,24.34,47.17,64.57,24,1,1,2023,1.5149895400697813,False,False,False,0,False
2023-01-24,Mexico City,Mexico,147.48,64.07,50.3,35.28,7.34,33.51,23.48,71.97,17.8,101.1033333333333,73.30714285714285,57.75215889594829,138.24,17.59,24.34,86.75,24,1,1,2023,1.2843304659001509,False,False,False,0,False
2023-01-24,Mumbai,India,10.25,137.16,41.98,14.02,2.24,92.63,9.9,75.36,7.24,98.65666666666664,58.44285714285714,58.82322549081161,147.48,138.24,17.59,114.3,24,1,1,2023,-0.8192828043672266,False,False,False,0,False
2023-01-24,Mexico City,Mexico,100.09,113.44,78.69,33.57,7.47,73.62,18.36,86.38,18.16,85.93999999999996,69.30857142857143,58.430620804669296,10.25,147.48,138.24,24.03,24,1,1,2023,0.5268030383213381,False,False,False,0,False
2023-01-24,Mumbai,India,42.6,68.71,85.7,20.06,3.92,25.79,23.69,70.23,1.12,50.97999999999996,68.6557142857143,58.74389694743985,100.09,10.25,147.48,47.17,24,1,1,2023,-0.4435475962478907,False,False,False,0,False
2023-01-24,Johannesburg,South Africa,41.27,186.58,86.66,7.94,9.64,125.91,-4.91,51.6,2.96,61.319999999999965,71.07428571428571,56.93595959706043,42.6,100.09,10.25,24.34,24,1,1,2023,-0.5234703327157239,False,False,False,0,False
2023-01-24,Madrid,Spain,31.26,117.55,39.19,2.12,3.4,53.67,22.96,41.49,3.64,38.37666666666663,73.02714285714286,54.99717256801655,41.27,42.6,100.09,17.59,24,1,1,2023,-0.7594416386538566,False,False,False,0,False
2023-01-24,Berlin,Germany,77.81,97.66,51.96,11.62,4.76,117.77,-1.25,17.42,14.64,50.113333333333294,64.39428571428572,47.252176971769615,31.26,41.27,42.6,138.24,24,1,1,2023,0.28391738000654376,False,False,False,0,False
2023-01-24,Beijing,China,26.56,56.8,70.87,15.83,4.16,153.04,22.57,71.65,6.65,45.20999999999996,47.120000000000005,31.187604375243104,77.81,31.26,41.27,147.48,24,1,1,2023,-0.6592362706659641,False,False,False,0,False
2023-01-24,Beijing,China,15.79,93.13,63.05,33.9,7.96,79.97,4.78,80.0,0.93,40.05333333333329,47.91142857142857,30.149039469813903,26.56,77.81,31.26,10.25,24,1,1,2023,-1.0654212915314951,False,False,False,0,False
2023-01-24,Dubai,UAE,43.01,123.9,49.85,44.09,4.37,120.82,15.8,89.96,6.64,28.45333333333329,39.75714285714286,19.53527383502837,15.79,26.56,77.81,100.09,24,1,1,2023,0.16651198084861155,False,False,False,0,False
2023-01-24,Madrid,Spain,142.45,29.39,16.56,26.8,3.03,137.53,25.16,21.81,11.38,67.0833333333333,54.021428571428565,43.5951329196933,43.01,15.79,26.56,42.6,24,1,1,2023,2.028404675114479,False,False,False,0,False
2023-01-24,Cairo,Egypt,96.97,99.43,12.65,39.66,0.88,172.69,23.65,72.9,5.91,94.1433333333333,61.97857142857144,45.90203642126409,142.45,43.01,15.79,41.27,24,1,1,2023,0.7623066708747698,False,False,False,0,False
2023-01-24,Paris,France,83.84,162.6,82.71,28.96,9.65,58.96,-7.72,30.66,11.14,107.75333333333327,69.49,44.312004016970434,96.97,142.45,43.01,31.26,24,1,1,2023,0.3238400139650751,False,False,False,0,False
2023-01-24,Toronto,Canada,101.31,159.08,97.94,30.47,2.62,33.36,27.56,15.38,16.91,94.03999999999996,72.84714285714286,45.90882148864412,83.84,96.97,142.45,77.81,24,1,1,2023,0.6199866652921521,False,False,False,0,False
2023-01-24,Istanbul,Turkey,17.01,173.98,66.9,17.86,2.1,138.14,33.27,24.26,4.78,67.38666666666664,71.48285714285714,47.62348395287273,101.31,83.84,96.97,26.56,24,1,1,2023,-1.143823437941218,False,False,False,0,False
2023-01-24,Tokyo,Japan,43.9,151.82,46.85,26.62,4.28,13.33,12.42,32.76,4.99,54.0733333333333,75.49857142857142,43.11653836931232,17.01,101.31,83.84,15.79,24,1,1,2023,-0.7328642934454235,False,False,False,0,False
2023-01-24,Madrid,Spain,102.82,85.63,38.69,4.25,9.58,197.58,17.56,87.18,2.35,54.57666666666663,84.04285714285713,41.50127456447797,43.9,17.01,101.31,43.01,24,1,1,2023,0.4524473779116718,False,False,False,0,False
2023-01-24,Paris,France,9.78,39.89,18.36,44.61,7.02,157.43,30.3,65.04,10.68,52.16666666666664,65.08999999999999,40.667834955896126,102.82,43.9,17.01,142.45,24,1,1,2023,-1.3600428952911585,False,False,False,0,False
2023-01-24,Los Angeles,USA,139.37,100.3,77.56,11.96,6.07,191.49,6.14,23.29,6.38,83.98999999999997,71.14714285714285,48.592862889621216,9.78,102.82,43.9,96.97,24,1,1,2023,1.403968671210452,False,False,False,0,False
2023-01-24,Istanbul,Turkey,19.96,31.14,44.73,17.11,5.86,102.89,8.85,88.86,18.17,56.369999999999976,62.021428571428565,51.71018965625366,139.37,9.78,102.82,83.84,24,1,1,2023,-0.813406967760529,False,False,False,0,False
2023-01-24,Johannesburg,South Africa,75.82,33.56,73.43,36.35,5.55,95.27,27.13,20.55,11.8,78.38333333333331,58.38,49.32486019578103,19.96,139.37,9.78,101.31,24,1,1,2023,0.353574240868059,False,False,False,0,False
2023-01-24,Toronto,Canada,106.93,99.65,70.38,35.91,6.22,119.49,16.83,27.16,18.94,67.56999999999998,71.22571428571429,48.45649246390792,75.82,19.96,139.37,17.01,24,1,1,2023,0.7368318237260504,False,False,False,0,False
2023-01-24,Rio de Janeiro,Brazil,136.78,80.31,7.62,10.18,2.01,69.42,37.0,39.59,4.25,106.50999999999998,84.49428571428572,52.29160986147546,106.93,75.82,19.96,43.9,24,1,1,2023,0.9998872557801016,False,False,False,0,False
2023-01-24,London,UK,82.8,12.37,39.99,30.25,5.43,88.61,37.5,97.55,15.56,108.83666666666664,81.63428571428572,51.66600489591545,136.78,106.93,75.82,102.82,24,1,1,2023,0.022562500972159904,False,False,False,0,False
2023-01-24,Bangkok,Thailand,125.5,164.13,45.17,22.74,0.67,129.49,-0.57,95.47,8.88,115.02666666666664,98.1657142857143,42.5527162694081,82.8,136.78,106.93,9.78,24,1,1,2023,0.6423628879666711,False,False,False,0,False
2023-01-24,Beijing,China,36.78,160.38,74.85,13.56,0.85,194.34,26.97,40.72,19.67,81.69333333333331,83.51,43.64875905070684,125.5,82.8,136.78,139.37,24,1,1,2023,-1.0705917193348633,False,False,False,0,False
2023-01-24,Cairo,Egypt,26.66,165.85,14.54,42.69,9.8,178.71,2.87,83.85,1.18,62.97999999999997,84.46714285714286,42.06778685022764,36.78,125.5,82.8,19.96,24,1,1,2023,-1.3741427154601054,False,False,False,0,False
2023-01-24,Sydney,Australia,95.39,11.35,95.05,10.9,9.44,159.42,32.93,90.52,3.52,52.94333333333331,87.26285714285714,42.04762328371863,26.66,36.78,125.5,75.82,24,1,1,2023,0.19328423873357203,False,False,False,0,False
2023-01-24,Toronto,Canada,84.73,170.1,86.94,17.76,0.18,10.33,-8.65,19.46,1.72,68.92666666666663,84.09142857142857,41.144519452198935,95.39,26.66,36.78,106.93,24,1,1,2023,0.015520206264598638,False,False,False,0,False
2023-01-24,Beijing,China,62.31,169.48,10.56,17.94,9.53,44.44,17.13,15.13,4.63,80.80999999999997,73.45285714285716,34.310638638905075,84.73,95.39,26.66,136.78,24,1,1,2023,-0.3247639095209795,False,False,False,0,False
2023-01-24,London,UK,107.95,106.5,59.63,45.7,4.5,109.31,13.63,13.51,2.97,84.99666666666663,77.0457142857143,36.687061687168345,62.31,84.73,95.39,82.8,24,1,1,2023,0.8423756030658733,False,False,False,0,False
2023-01-24,London,UK,8.9,96.17,74.93,42.28,6.87,153.9,13.22,67.85,16.52,59.71999999999997,60.38857142857143,37.48208613394392,107.95,62.31,84.73,125.5,24,1,1,2023,-1.3736847848649891,False,False,False,0,False
2023-01-24,Sydney,Australia,96.69,138.42,97.1,1.9,5.66,21.2,12.83,97.02,15.26,71.17999999999996,68.94714285714285,38.02877363010184,8.9,107.95,62.31,36.78,24,1,1,2023,0.7295227927141897,False,False,False,0,False
2023-01-25,Bangkok,Thailand,121.4,159.7,97.66,27.71,6.92,143.9,25.39,65.61,15.68,75.66333333333331,82.48142857142857,37.3228868250083,96.69,8.9,107.95,26.66,25,1,2,2023,1.0427535150215443,False,False,False,0,False
2023-01-25,Rio de Janeiro,Brazil,125.34,128.5,65.22,24.24,0.54,94.22,-0.72,36.22,10.23,114.47666666666665,86.76,40.62033562966536,121.4,96.69,8.9,95.39,25,1,2,2023,0.9497705866042857,False,False,False,0,False
2023-01-25,Sydney,Australia,126.55,103.11,24.8,24.18,9.23,84.72,-6.3,77.21,12.3,124.42999999999996,92.73428571428572,43.26150824044495,125.34,121.4,96.69,84.73,25,1,2,2023,0.7816582375488818,False,False,False,0,False
2023-01-25,London,UK,30.85,53.66,43.14,47.6,3.74,66.86,35.26,53.89,19.27,94.24666666666664,88.24,48.29076171139424,126.55,125.34,121.4,62.31,25,1,2,2023,-1.1884260667039832,False,False,False,0,False
2023-01-25,Beijing,China,56.0,112.68,16.86,15.62,3.04,25.86,19.42,57.41,10.12,71.13333333333331,80.81857142857143,48.74658327464992,30.85,126.55,125.34,107.95,25,1,2,2023,-0.5091345846380356,False,False,False,0,False
2023-01-25,Mumbai,India,37.87,40.77,57.38,4.78,9.89,128.79,21.49,44.49,5.89,41.5733333333333,84.95714285714287,42.4456137169616,56.0,30.85,126.55,8.9,25,1,2,2023,-1.109352386091596,False,False,False,0,False
2023-01-25,Paris,France,140.71,50.51,93.19,29.45,1.32,57.5,-4.41,91.29,0.5,78.19333333333331,91.24571428571429,47.4406277562255,37.87,56.0,30.85,96.69,25,1,2,2023,1.0426566437403857,False,False,False,0,False
2023-01-25,London,UK,78.28,158.09,83.92,21.8,6.51,103.83,24.43,19.53,3.34,85.61999999999996,85.08571428571429,45.63786543983797,140.71,37.87,56.0,121.4,25,1,2,2023,-0.14912429010372502,False,False,False,0,False
2023-01-25,Tokyo,Japan,24.29,57.47,43.97,14.25,3.59,124.31,-0.55,87.48,4.62,81.0933333333333,70.65,46.75088412711219,78.28,140.71,37.87,125.34,25,1,2,2023,-0.9916390003012343,False,False,False,0,False
2023-01-25,Paris,France,69.68,30.35,87.55,1.73,8.05,165.67,-1.86,17.35,17.66,57.41666666666664,62.52571428571429,39.84966284137718,24.29,78.28,140.71,126.55,25,1,2,2023,0.17953190074867245,False,False,False,0,False
2023-01-25,Istanbul,Turkey,67.29,170.5,49.28,25.24,1.83,85.83,-4.98,22.77,13.37,53.75333333333331,67.73142857142858,37.32207810781334,69.68,24.29,78.28,30.85,25,1,2,2023,-0.011827545351080914,False,False,False,0,False
